"",startCity,lastCity,Company,AirlineCode,StartDrome,ArriveDrome,StartTime,ArriveTime,Mode,AirlineStop,Week
"",BJS,JDZ,中国国际航空公司,CA1887,首都国际机场,景德镇机场,16:55,18:45,733,0,12345日
"",BJS,JGS,中国国际航空公司,CA1805,首都国际机场,井冈山机场,17:10,19:45,733,0,12345日
"",BJS,JJN,中国国际航空公司,CA1895,首都国际机场,泉州晋江机场,10:45,13:20,733,0,3日
"",BJS,JJN,中国国际航空公司,CA1895,首都国际机场,泉州晋江机场,10:45,13:20,733,0,3日
"",BJS,JJN,中国国际航空公司,CA1895,首都国际机场,泉州晋江机场,10:45,13:20,733,0,3日
"",BJS,JMU,中国国际航空公司,CA1691,首都国际机场,东郊机场,08:10,10:10,733,0,123456日
"",BJS,JUZ,上海航空公司,FM2279,南苑机场,衢州机场,16:20,18:20,737,0,123456日
"",BJS,JZH,四川航空股份有限公司,3U8894,首都国际机场,九黄机场,19:15,21:40,319,0,135
"",BJS,KHN,中国国际航空公司,CA1573,首都国际机场,昌北机场,08:35,10:55,738,0,123456日
"",BJS,KHN,中国国际航空公司,CA1511,首都国际机场,昌北机场,11:50,14:00,738,0,123456日
"",BJS,KHN,大新华航空有限公司,CN7193,首都国际机场,昌北机场,16:55,19:10,738,0,123456日
"",BJS,KHN,中国国际航空公司,CA1581,首都国际机场,昌北机场,19:20,21:35,738,0,123456日
"",BJS,KMG,中国国际航空公司,CA1403,首都国际机场,巫家坝国际机场,07:30,10:50,757,0,123456日
"",BJS,KMG,中国国际航空公司,CA905,首都国际机场,巫家坝国际机场,08:35,12:20,73G,0,24日
"",BJS,KMG,海航集团祥鹏航空公司,8L7165,首都国际机场,巫家坝国际机场,08:35,11:55,738,0,123456日
"",BJS,KMG,中国南方航空(集团)公司,CZ3901,首都国际机场,巫家坝国际机场,09:10,12:35,73G,0,123456日
"",BJS,KMG,中国南方航空(集团)公司,CZ5052,首都国际机场,巫家坝国际机场,12:00,15:10,763,0,123456日
"",BJS,KMG,中国国际航空公司,CA4172,首都国际机场,巫家坝国际机场,12:20,15:45,738,0,123456日
"",BJS,KMG,中国国际航空公司,CA4170,首都国际机场,巫家坝国际机场,14:05,17:20,738,0,123456日
"",BJS,KMG,海航集团祥鹏航空公司,8L7111,首都国际机场,巫家坝国际机场,15:30,19:00,738,0,123456日
"",BJS,KMG,中国南方航空(集团)公司,CZ6159,首都国际机场,巫家坝国际机场,15:40,18:45,321,0,123456日
"",BJS,KMG,中国国际航空公司,CA1431,首都国际机场,巫家坝国际机场,16:05,19:30,738,0,123456日
"",BJS,KMG,中国南方航空(集团)公司,CZ5058,首都国际机场,巫家坝国际机场,16:20,19:25,333,0,123456日
"",BJS,KMG,中国南方航空(集团)公司,CZ5056,首都国际机场,巫家坝国际机场,18:00,21:20,733,0,3
"",BJS,KMG,四川航空股份有限公司,3U8838,首都国际机场,巫家坝国际机场,19:00,23:15,319,0,123456日
"",BJS,KMG,海航集团祥鹏航空公司,8L7637,首都国际机场,巫家坝国际机场,19:05,22:20,738,0,123456日
"",BJS,KMG,中国南方航空(集团)公司,CZ5054,首都国际机场,巫家坝国际机场,20:10,23:25,763,0,123456日
"",BJS,KMG,中国国际航空公司,CA4174,首都国际机场,巫家坝国际机场,21:10,00:25,738,0,123456日
"",BJS,KOW,中国南方航空(集团)公司,CZ3255,首都国际机场,黄金机场,13:30,15:55,319,0,123456日
"",BJS,KWE,中国国际航空公司,CA1461,首都国际机场,龙洞堡机场,07:45,10:45,738,0,123456日
"",BJS,KWE,中国南方航空(集团)公司,CZ3682,首都国际机场,龙洞堡机场,09:05,12:00,738,0,123456日
"",BJS,KWE,中国南方航空(集团)公司,CZ3688,首都国际机场,龙洞堡机场,11:55,14:55,73G,0,123456日
"",BJS,KWE,中国国际航空公司,CA4162,首都国际机场,龙洞堡机场,12:15,15:15,733,0,123456日
"",BJS,KWE,中国国际航空公司,CA1437,首都国际机场,龙洞堡机场,16:10,19:00,738,0,123456日
"",BJS,KWE,中国南方航空(集团)公司,CZ6188,首都国际机场,龙洞堡机场,19:25,22:25,738,0,123456日
"",BJS,KWE,中国国际航空公司,CA4166,首都国际机场,龙洞堡机场,19:40,22:45,733,0,123456日
"",BJS,KWL,中国国际航空公司,CA1311,首都国际机场,两江国际机场,07:50,10:40,JET,0,123456日
"",BJS,KWL,大新华航空有限公司,CN7215,首都国际机场,两江国际机场,09:20,12:20,738,0,123456日
"",BJS,KWL,中国国际航空公司,CA1471,首都国际机场,两江国际机场,11:50,14:55,320,0,123456日
"",BJS,KWL,中国南方航空(集团)公司,CZ3282,首都国际机场,两江国际机场,14:05,17:10,738,0,123456日
"",BJS,KWL,中国国际航空公司,CA1225,首都国际机场,两江国际机场,15:30,20:10,738,0,123456日
"",BJS,KWL,中国南方航空(集团)公司,CZ3288,首都国际机场,两江国际机场,22:10,00:50,738,0,12456日
"",BJS,LDS,中国南方航空(集团)公司,CZ6267,首都国际机场,伊春林都机场,07:45,11:30,320,0,123456日
"",BJS,LHW,中国国际航空公司,CA1273,首都国际机场,中川机场,07:45,10:10,738,0,123456日
"",BJS,LHW,中国国际航空公司,CA1271,首都国际机场,中川机场,11:55,14:10,738,0,123456日
"",BJS,LHW,中国国际航空公司,CA1221,首都国际机场,中川机场,15:30,17:45,738,0,123456日
"",BJS,LHW,中国国际航空公司,CA1277,首都国际机场,中川机场,20:15,22:25,738,0,123456日
"",BJS,LXA,中国国际航空公司,CA4112,首都国际机场,贡嘎机场,09:00,14:55,JET,0,123456日
"",BJS,LYG,上海航空公司,FM2911,南苑机场,白塔阜机场,08:20,09:20,737,0,123456日
"",BJS,LYI,上海航空公司,FM2269,南苑机场,临沂机场,08:05,09:05,738,0,123456日
"",BJS,LZH,中国国际航空公司,CA1859,首都国际机场,白莲机场,10:55,14:10,733,0,123456日
"",BJS,MIG,中国国际航空公司,CA1451,首都国际机场,绵阳机场,07:50,10:05,738,0,123456日
"",BJS,MIG,中国国际航空公司,CA1455,首都国际机场,绵阳机场,18:05,20:35,JET,0,24日
"",BJS,NAO,中国南方航空(集团)公司,CZ6946,首都国际机场,南充机场,14:40,17:20,ERJ,0,26
"",BJS,NBS,中国南方航空(集团)公司,CZ6394,首都国际机场,长白山机场,20:40,22:40,321,0,13456
"",BJS,NDG,中国国际航空公司,CA1659,首都国际机场,三家子机场,08:10,10:00,733,0,246
"",BJS,NGB,中国国际航空公司,CA1839,首都国际机场,栎社机场,10:35,12:40,738,0,123456日
"",BJS,NGB,中国国际航空公司,CA1541,首都国际机场,栎社机场,13:10,15:10,JET,0,123456日
"",BJS,NGB,中国南方航空(集团)公司,CZ3185,首都国际机场,栎社机场,18:00,19:50,321,0,123456日
"",BJS,NGB,中国国际航空公司,CA1853,首都国际机场,栎社机场,19:30,21:30,738,0,123456日
"",BJS,NKG,中国国际航空公司,CA1817,首都国际机场,禄口国际机场,09:00,10:50,JET,0,123456日
"",BJS,NKG,中国南方航空(集团)公司,CZ5006,首都国际机场,禄口国际机场,10:30,12:10,321,0,123456日
"",BJS,NKG,中国国际航空公司,CA1847,首都国际机场,禄口国际机场,11:00,12:50,738,0,123456日
"",BJS,NKG,中国南方航空(集团)公司,CZ5008,首都国际机场,禄口国际机场,12:00,13:50,321,0,123456日
"",BJS,NKG,中国国际航空公司,CA1583,首都国际机场,禄口国际机场,12:00,13:50,319,0,16
"",BJS,NKG,中国国际航空公司,CA1537,首都国际机场,禄口国际机场,13:00,14:50,757,0,123456日
"",BJS,NKG,中国国际航空公司,CA1561,首都国际机场,禄口国际机场,15:00,16:55,JET,0,123456日
"",BJS,NKG,中国南方航空(集团)公司,CZ5002,首都国际机场,禄口国际机场,15:55,17:45,321,0,123456日
"",BJS,NKG,中国国际航空公司,CA1503,首都国际机场,禄口国际机场,17:00,18:50,JET,0,12346
"",BJS,NKG,中国南方航空(集团)公司,CZ5010,首都国际机场,禄口国际机场,17:35,19:15,321,0,123456日
"",BJS,NKG,中国南方航空(集团)公司,CZ3181,首都国际机场,禄口国际机场,19:15,21:05,333,0,123456日
"",BJS,NKG,中国南方航空(集团)公司,CZ5016,首都国际机场,禄口国际机场,19:45,21:35,320,0,123456日
"",BJS,NKG,中国国际航空公司,CA982,首都国际机场,禄口国际机场,20:00,21:50,738,0,246
"",BJS,NKG,中国国际航空公司,CA1819,首都国际机场,禄口国际机场,20:00,21:50,738,0,135日
"",BJS,NKG,中国南方航空(集团)公司,CZ5012,首都国际机场,禄口国际机场,21:20,23:20,321,0,123456日
"",BJS,NNG,中国国际航空公司,CA1335,首都国际机场,吴圩机场,07:45,11:00,321,0,123456日
"",BJS,NNG,中国国际航空公司,CA1485,首都国际机场,吴圩机场,11:30,14:45,738,0,123456日
"",BJS,NNG,中国南方航空(集团)公司,CZ3286,首都国际机场,吴圩机场,12:35,16:05,738,0,123456日
"",BJS,NNG,中国国际航空公司,CA1375,首都国际机场,吴圩机场,13:10,16:40,321,0,123456日
"",BJS,NNG,大新华航空有限公司,CN7157,首都国际机场,吴圩机场,13:55,17:25,738,0,123456日
"",BJS,NNG,中国国际航空公司,CA1465,首都国际机场,吴圩机场,15:30,18:45,321,0,123456日
"",BJS,NNG,中国国际航空公司,CA903,首都国际机场,吴圩机场,20:15,23:45,733,0,135日
"",BJS,NNG,中国南方航空(集团)公司,CZ6284,首都国际机场,吴圩机场,21:10,23:55,JET,0,123456日
"",BJS,NNY,中国南方航空(集团)公司,CZ3180,首都国际机场,姜营机场,07:35,10:40,738,0,123456日
"",BJS,NNY,中国南方航空(集团)公司,CZ3178,首都国际机场,姜营机场,17:20,20:00,738,0,123456日
"",BJS,NZH,上海航空公司,FM2935,南苑机场,满洲里机场,16:20,18:30,738,0,123456日
"",BJS,SHA,中国国际航空公司,CA1831,首都国际机场,虹桥国际机场,07:30,09:40,JET,0,123456日
"",BJS,SHA,中国国际航空公司,CA155,首都国际机场,浦东国际机场,07:30,09:35,JET,0,36日
"",BJS,SHA,中国国际航空公司,CA1883,首都国际机场,浦东国际机场,07:55,10:05,738,0,123456日
"",BJS,SHA,中国南方航空(集团)公司,CZ5102,首都国际机场,虹桥国际机场,08:00,10:00,333,0,123456日
"",BJS,SHA,中国国际航空公司,CA1501,首都国际机场,虹桥国际机场,08:30,10:40,772,0,123456日
"",BJS,SHA,中国国际航空公司,CA3110,首都国际机场,虹桥国际机场,08:30,10:35,767,0,123456日
"",BJS,SHA,中国南方航空(集团)公司,CZ3907,首都国际机场,虹桥国际机场,08:55,10:50,333,0,123456日
"",BJS,SHA,中国南方航空(集团)公司,CZ5104,首都国际机场,虹桥国际机场,09:00,11:10,333,0,123456日
"",BJS,SHA,中国南方航空(集团)公司,CZ5106,首都国际机场,虹桥国际机场,10:00,12:00,333,0,123456日
"",BJS,SHA,中国南方航空(集团)公司,CZ5108,首都国际机场,虹桥国际机场,11:00,13:05,333,0,123456
"",BJS,SHA,中国国际航空公司,CA1557,首都国际机场,虹桥国际机场,11:30,13:40,JET,0,1234
"",BJS,SHA,中国国际航空公司,CA3108,首都国际机场,虹桥国际机场,11:30,13:35,321,0,123456日
"",BJS,SHA,中国南方航空(集团)公司,CZ5110,首都国际机场,虹桥国际机场,12:00,14:05,333,0,123456日
"",BJS,SHA,中国南方航空(集团)公司,CZ5112,首都国际机场,虹桥国际机场,13:00,15:10,333,0,123456日
"",BJS,SHA,中国国际航空公司,CA1517,首都国际机场,虹桥国际机场,13:30,15:40,JET,0,123456日
"",BJS,SHA,中国南方航空(集团)公司,CZ5114,首都国际机场,虹桥国际机场,14:00,16:05,333,0,123456日
"",BJS,SHA,中国国际航空公司,CA934,首都国际机场,浦东国际机场,14:20,16:30,340,0,1246
"",BJS,SHA,中国国际航空公司,CA3104,首都国际机场,虹桥国际机场,14:30,16:35,767,0,123456日
"",BJS,SHA,中国南方航空(集团)公司,CZ5116,首都国际机场,虹桥国际机场,15:00,16:55,333,0,123456日
"",BJS,SHA,中国国际航空公司,CA177,首都国际机场,浦东国际机场,15:05,17:15,330,0,1345
"",BJS,SHA,中国国际航空公司,CA1515,首都国际机场,虹桥国际机场,15:30,17:40,772,0,123456日
"",BJS,SHA,中国国际航空公司,CA175,首都国际机场,浦东国际机场,15:35,17:45,330,0,246日
"",BJS,SHA,中国南方航空(集团)公司,CZ5118,首都国际机场,虹桥国际机场,16:00,18:05,333,0,12345日
"",BJS,SHA,中国国际航空公司,CA3102,首都国际机场,虹桥国际机场,16:30,18:35,757,0,123456日
"",BJS,SHA,中国南方航空(集团)公司,CZ5120,首都国际机场,虹桥国际机场,17:00,19:05,333,0,123456日
"",BJS,SHA,中国国际航空公司,CA1855,首都国际机场,虹桥国际机场,17:30,19:40,772,0,12356日
"",BJS,SHA,中国南方航空(集团)公司,CZ5122,首都国际机场,虹桥国际机场,18:00,20:05,333,0,123456日
"",BJS,SHA,中国国际航空公司,CA3106,首都国际机场,虹桥国际机场,18:30,20:35,767,0,123456日
"",BJS,SHA,中国南方航空(集团)公司,CZ5124,首都国际机场,虹桥国际机场,19:00,21:05,333,0,123456日
"",BJS,SHA,中国南方航空(集团)公司,CZ5130,首都国际机场,浦东国际机场,19:00,21:15,300,0,123456日
"",BJS,SHA,中国国际航空公司,CA3112,首都国际机场,虹桥国际机场,19:50,22:15,757,0,123456日
"",BJS,SHA,中国南方航空(集团)公司,CZ5126,首都国际机场,虹桥国际机场,20:00,22:00,333,0,123456日
"",BJS,SHA,中国国际航空公司,CA1986,首都国际机场,浦东国际机场,20:00,22:10,340,0,24
"",BJS,SHA,中国国际航空公司,CA986,首都国际机场,浦东国际机场,20:10,22:20,340,0,1356日
"",BJS,SHA,中国南方航空(集团)公司,CZ5138,首都国际机场,虹桥国际机场,20:15,22:20,333,0,5
"",BJS,SHA,中国国际航空公司,CA1589,首都国际机场,虹桥国际机场,20:30,22:40,JET,0,123456日
"",BJS,SHA,中国南方航空(集团)公司,CZ5128,首都国际机场,虹桥国际机场,21:00,23:05,333,0,12345日
"",BJS,SHA,中国国际航空公司,CA3116,首都国际机场,虹桥国际机场,21:30,23:35,767,0,123456日
"",BJS,SHE,中国国际航空公司,CA1601,首都国际机场,桃仙机场,07:35,08:45,319,0,123456日
"",BJS,SHE,中国南方航空(集团)公司,CZ6116,首都国际机场,桃仙机场,07:50,09:00,319,0,123456日
"",BJS,SHE,中国国际航空公司,CA1651,首都国际机场,桃仙机场,08:50,10:00,738,0,123456日
"",BJS,SHE,中国南方航空(集团)公司,CZ6102,首都国际机场,桃仙机场,10:30,11:40,JET,0,123456日
"",BJS,SHE,中国国际航空公司,CA1645,首都国际机场,桃仙机场,11:40,12:55,738,0,123456日
"",BJS,SHE,中国南方航空(集团)公司,CZ6104,首都国际机场,桃仙机场,12:55,14:10,319,0,123456日
"",BJS,SHE,中国国际航空公司,CA932,首都国际机场,桃仙机场,13:50,15:00,JET,0,123456日
"",BJS,SHE,中国国际航空公司,CA1655,首都国际机场,桃仙机场,14:50,16:10,738,0,45日
"",BJS,SHE,中国南方航空(集团)公司,CZ6112,首都国际机场,桃仙机场,15:00,16:10,319,0,123456日
"",BJS,SHE,中国国际航空公司,CA1635,首都国际机场,桃仙机场,16:25,17:30,JET,0,123456日
"",BJS,SHE,中国南方航空(集团)公司,CZ6108,首都国际机场,桃仙机场,17:00,18:10,319,0,123456日
"",BJS,SHE,中国南方航空(集团)公司,CZ6106,首都国际机场,桃仙机场,18:00,19:10,319,0,123456日
"",BJS,SHE,中国国际航空公司,CA1625,首都国际机场,桃仙机场,18:05,19:15,JET,0,123456日
"",BJS,SHE,中国国际航空公司,CA1653,首都国际机场,桃仙机场,21:20,22:30,738,0,123456日
"",BJS,SHE,中国南方航空(集团)公司,CZ6110,首都国际机场,桃仙机场,21:30,22:40,319,0,123456日
"",BJS,SIA,中国国际航空公司,CA1203,首都国际机场,咸阳机场,07:30,09:20,738,0,123456日
"",BJS,SIA,中国南方航空(集团)公司,CZ5014,首都国际机场,咸阳机场,08:00,09:50,JET,0,123456日
"",BJS,SIA,中国国际航空公司,CA1231,首都国际机场,咸阳机场,08:30,10:25,JET,0,123456日
"",BJS,SIA,中国国际航空公司,CA1209,首都国际机场,咸阳机场,10:30,12:25,JET,0,123456日
"",BJS,SIA,中国南方航空(集团)公司,CZ5024,首都国际机场,咸阳机场,10:40,12:35,JET,0,123456日
"",BJS,SIA,中国国际航空公司,CA1223,首都国际机场,咸阳机场,12:30,14:25,738,0,123456日
"",BJS,SIA,中国南方航空(集团)公司,CZ5036,首都国际机场,咸阳机场,12:45,14:40,JET,0,123456日
"",BJS,SIA,中国南方航空(集团)公司,CZ5018,首都国际机场,咸阳机场,14:10,16:00,320,0,123456日
"",BJS,SIA,中国国际航空公司,CA1201,首都国际机场,咸阳机场,14:30,16:20,738,0,123456日
"",BJS,SIA,中国国际航空公司,CA1225,首都国际机场,咸阳机场,15:30,17:25,738,0,123456日
"",BJS,SIA,中国国际航空公司,CA1235,首都国际机场,咸阳机场,16:30,18:20,763,0,123456日
"",BJS,SIA,中国南方航空(集团)公司,CZ5022,首都国际机场,咸阳机场,17:00,18:40,320,0,123456日
"",BJS,SIA,中国南方航空(集团)公司,CZ5034,首都国际机场,咸阳机场,17:40,19:30,333,0,123456日
"",BJS,SIA,中国南方航空(集团)公司,CZ5020,首都国际机场,咸阳机场,18:25,20:25,320,0,123456日
"",BJS,SIA,中国国际航空公司,CA1211,首都国际机场,咸阳机场,18:30,20:20,JET,0,123456日
"",BJS,SIA,中国国际航空公司,CA1205,首都国际机场,咸阳机场,20:30,22:25,321,0,123456日
"",BJS,SWA,中国国际航空公司,CA1347,首都国际机场,外砂机场,12:05,14:50,738,0,123456日
"",BJS,SWA,中国南方航空(集团)公司,CZ3862,首都国际机场,外砂机场,17:10,20:00,738,0,123456日
"",BJS,SYX,中国国际航空公司,CA1369,首都国际机场,凤凰国际机场,07:50,11:40,JET,0,123456日
"",BJS,SYX,上海航空公司,FM2277,南苑机场,凤凰国际机场,07:55,11:40,738,0,123456日
"",BJS,SYX,中国南方航空(集团)公司,CZ6718,首都国际机场,凤凰国际机场,09:00,12:50,321,0,123456日
"",BJS,SYX,中国南方航空(集团)公司,CZ6712,首都国际机场,凤凰国际机场,13:15,17:10,321,0,123456日
"",BJS,SYX,中国南方航空(集团)公司,CZ6714,首都国际机场,凤凰国际机场,15:00,18:50,321,0,123456日
"",BJS,SYX,中国国际航空公司,CA1345,首都国际机场,凤凰国际机场,15:15,19:05,JET,0,123456日
"",BJS,SYX,上海航空公司,FM2281,南苑机场,凤凰国际机场,15:20,19:00,738,0,123456日
"",BJS,SYX,中国南方航空(集团)公司,CZ6716,首都国际机场,凤凰国际机场,19:00,22:30,321,0,123456日
"",BJS,SZX,中国国际航空公司,CA1383,首都国际机场,宝安国际机场,07:50,11:05,JET,0,1345日
"",BJS,SZX,中国国际航空公司,CA1337,首都国际机场,宝安国际机场,08:30,11:30,321,0,123456日
"",BJS,SZX,中国南方航空(集团)公司,CZ3156,首都国际机场,宝安国际机场,09:00,11:45,333,0,123456日
"",BJS,SZX,中国国际航空公司,CA1367,首都国际机场,宝安国际机场,09:30,12:30,321,0,123456日
"",BJS,SZX,中国南方航空(集团)公司,CZ3192,首都国际机场,宝安国际机场,11:00,14:15,333,0,123456日
"",BJS,SZX,中国国际航空公司,CA1313,首都国际机场,宝安国际机场,11:30,14:30,JET,0,23456
"",BJS,SZX,中国南方航空(集团)公司,CZ3152,首都国际机场,宝安国际机场,13:00,16:15,333,0,123456日
"",BJS,SZX,中国国际航空公司,CA1397,首都国际机场,宝安国际机场,14:30,17:30,32M,0,123456日
"",BJS,SZX,中国国际航空公司,CA1357,首都国际机场,宝安国际机场,15:30,18:30,JET,0,123456日
"",BJS,SZX,中国南方航空(集团)公司,CZ3160,首都国际机场,宝安国际机场,15:55,18:55,320,0,123456日
"",BJS,SZX,中国国际航空公司,CA1305,首都国际机场,宝安国际机场,17:30,20:30,777,0,1245
"",BJS,SZX,中国南方航空(集团)公司,CZ3154,首都国际机场,宝安国际机场,18:00,21:05,333,0,123456日
